model,metric,trainlen,source \ target,Perth,HK,PALO,DUNDEE,BOULDER,Auchterarder,Kinross,Pitlochry,Crieff,Aberfeldy,Dunkeld,Blairgowrie
RF,mae,15,Pitlochry,0.364583333,0.459027778,0.863095238,0.399950286,0.19627193,0.201388889,0.453993056,0.159722222,0.055555556,0.038194444,0.166666667,0.208333333
RF,mae,15,Crieff,0.454861111,0.475,0.864087302,0.391747452,0.216008772,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,15,Aberfeldy,0.436342593,0.464583333,0.903769841,0.402933134,0.200657895,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,15,Dunkeld,0.420138889,0.513888889,0.726190476,0.402933134,0.217105263,0.194444444,0.409722222,0.164351852,0.038194444,0.038194444,0.201388889,0.208333333
RF,mae,15,Blairgowrie,0.449074074,0.509722222,0.699404762,0.397713149,0.220394737,0.1875,0.440972222,0.185185185,0.048611111,0.038194444,0.173611111,0.201388889
RF,mae,15,wo_trans,0.375,0.456944444,0.726190476,0.390753169,0.182748538,0.1875,0.421875,0.171296296,0.03125,0.027777778,0.201388889,0.208333333
RF,mape,15,Perth,0.191357921,0.202637176,0.258812674,0.199155473,0.672508581,0.999999,0.726890029,0.311004474,0.0999999,0.070967671,0.852940324,0.999999
RF,mape,15,HK,0.203364082,0.215199594,0.254703089,0.220722471,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,15,PALO,0.280956644,0.269272567,0.294429077,0.241984098,0.716788979,0.999999,0.848738647,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,15,DUNDEE,0.199660382,0.197253292,0.254703089,0.216165775,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,15,BOULDER,0.207839387,0.200686504,0.253789847,0.234206995,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,15,Auchterarder,0.240864057,0.216994216,0.373424427,0.205856504,0.794279679,0.483870484,0.689074941,0.311004474,0.037499963,0.070967671,0.470587765,0.437499563
RF,mape,15,Kinross,0.221882601,0.213326928,0.261552398,0.203757337,0.785054596,0.999999,0.865545353,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,15,Pitlochry,0.205215931,0.209347539,0.247853777,0.240842238,0.602397948,0.483870484,0.575629676,0.311004474,0.0999999,0.070967671,0.4999995,0.41666625
RF,mape,15,Crieff,0.249197383,0.252418659,0.242374304,0.193206534,0.607010489,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,15,Aberfeldy,0.231203579,0.212546664,0.266575201,0.245185875,0.612545539,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,15,Dunkeld,0.225802342,0.265917387,0.357899316,0.228995412,0.709408915,0.451612452,0.722688353,0.311004474,0.037499963,0.070967671,0.470587765,0.41666625
RF,mape,15,Blairgowrie,0.240864058,0.225109055,0.580958489,0.195983166,0.714021455,0.516128516,0.579831353,0.311004474,0.074999925,0.070967671,0.441176029,0.395832938
RF,mape,15,wo_trans,0.193487546,0.211454273,0.254703089,0.216165775,0.679888647,0.483870484,0.873948706,0.311004474,0.037499963,0.045161245,0.470587765,0.374999625
RF,mae,16,Perth,0.386574074,0.445833333,0.851190476,0.375093214,0.192982456,0.215277778,0.416666667,0.150462963,0.055555556,0.038194444,0.215277778,0.333333333
RF,mae,16,HK,0.354166667,0.474305556,0.869047619,0.394730301,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,16,PALO,0.465277778,0.465972222,0.655753968,0.356201839,0.192616959,0.215277778,0.4453125,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,16,DUNDEE,0.364583333,0.453472222,0.869047619,0.391250311,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,16,BOULDER,0.361111111,0.470833333,0.871031746,0.392493164,0.183479532,0.215277778,0.413194444,0.185185185,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,16,Auchterarder,0.446759259,0.484027778,0.73015873,0.406413125,0.218567251,0.173611111,0.423611111,0.18287037,0.038194444,0.038194444,0.173611111,0.208333333
RF,mae,16,Kinross,0.439814815,0.461805556,0.819444444,0.385284613,0.204312865,0.215277778,0.422743056,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,16,Pitlochry,0.364583333,0.459027778,0.863095238,0.399950286,0.19627193,0.201388889,0.453993056,0.159722222,0.055555556,0.038194444,0.166666667,0.208333333
RF,mae,16,Crieff,0.454861111,0.475,0.864087302,0.391747452,0.216008772,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,16,Aberfeldy,0.436342593,0.464583333,0.903769841,0.402933134,0.200657895,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,16,Dunkeld,0.420138889,0.513888889,0.726190476,0.402933134,0.217105263,0.194444444,0.409722222,0.164351852,0.038194444,0.038194444,0.201388889,0.208333333
RF,mae,16,Blairgowrie,0.449074074,0.509722222,0.699404762,0.397713149,0.220394737,0.1875,0.440972222,0.185185185,0.048611111,0.038194444,0.173611111,0.201388889
RF,mae,16,wo_trans,0.37962963,0.459027778,0.726190476,0.389510316,0.182748538,0.173611111,0.421875,0.168981481,0.027777778,0.027777778,0.201388889,0.208333333
RF,mape,16,Perth,0.191357921,0.202637176,0.258812674,0.199155473,0.672508581,0.999999,0.726890029,0.311004474,0.0999999,0.070967671,0.852940324,0.999999
RF,mape,16,HK,0.203364082,0.215199594,0.254703089,0.220722471,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,16,PALO,0.280956644,0.269272567,0.294429077,0.241984098,0.716788979,0.999999,0.848738647,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,16,DUNDEE,0.199660382,0.197253292,0.254703089,0.216165775,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,16,BOULDER,0.207839387,0.200686504,0.253789847,0.234206995,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,16,Auchterarder,0.240864057,0.216994216,0.373424427,0.205856504,0.794279679,0.483870484,0.689074941,0.311004474,0.037499963,0.070967671,0.470587765,0.437499563
RF,mape,16,Kinross,0.221882601,0.213326928,0.261552398,0.203757337,0.785054596,0.999999,0.865545353,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,16,Pitlochry,0.205215931,0.209347539,0.247853777,0.240842238,0.602397948,0.483870484,0.575629676,0.311004474,0.0999999,0.070967671,0.4999995,0.41666625
RF,mape,16,Crieff,0.249197383,0.252418659,0.242374304,0.193206534,0.607010489,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,16,Aberfeldy,0.231203579,0.212546664,0.266575201,0.245185875,0.612545539,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,16,Dunkeld,0.225802342,0.265917387,0.357899316,0.228995412,0.709408915,0.451612452,0.722688353,0.311004474,0.037499963,0.070967671,0.470587765,0.41666625
RF,mape,16,Blairgowrie,0.240864058,0.225109055,0.580958489,0.195983166,0.714021455,0.516128516,0.579831353,0.311004474,0.074999925,0.070967671,0.441176029,0.395832938
RF,mape,16,wo_trans,0.194104831,0.212390602,0.254703089,0.213482419,0.679888647,0.483870484,0.873948706,0.311004474,0.037499963,0.038709639,0.470587765,0.374999625
RF,mae,17,Perth,0.386574074,0.445833333,0.851190476,0.375093214,0.192982456,0.215277778,0.416666667,0.150462963,0.055555556,0.038194444,0.215277778,0.333333333
RF,mae,17,HK,0.354166667,0.474305556,0.869047619,0.394730301,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,17,PALO,0.465277778,0.465972222,0.655753968,0.356201839,0.192616959,0.215277778,0.4453125,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,17,DUNDEE,0.364583333,0.453472222,0.869047619,0.391250311,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,17,BOULDER,0.361111111,0.470833333,0.871031746,0.392493164,0.183479532,0.215277778,0.413194444,0.185185185,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,17,Auchterarder,0.446759259,0.484027778,0.73015873,0.406413125,0.218567251,0.173611111,0.423611111,0.18287037,0.038194444,0.038194444,0.173611111,0.208333333
RF,mae,17,Kinross,0.439814815,0.461805556,0.819444444,0.385284613,0.204312865,0.215277778,0.422743056,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,17,Pitlochry,0.364583333,0.459027778,0.863095238,0.399950286,0.19627193,0.201388889,0.453993056,0.159722222,0.055555556,0.038194444,0.166666667,0.208333333
RF,mae,17,Crieff,0.454861111,0.475,0.864087302,0.391747452,0.216008772,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,17,Aberfeldy,0.436342593,0.464583333,0.903769841,0.402933134,0.200657895,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,17,Dunkeld,0.420138889,0.513888889,0.726190476,0.402933134,0.217105263,0.194444444,0.409722222,0.164351852,0.038194444,0.038194444,0.201388889,0.208333333
RF,mae,17,Blairgowrie,0.449074074,0.509722222,0.699404762,0.397713149,0.220394737,0.1875,0.440972222,0.185185185,0.048611111,0.038194444,0.173611111,0.201388889
RF,mae,17,wo_trans,0.375,0.460416667,0.726190476,0.390753169,0.182748538,0.173611111,0.421875,0.166666667,0.03125,0.027777778,0.201388889,0.208333333
RF,mape,17,Perth,0.191357921,0.202637176,0.258812674,0.199155473,0.672508581,0.999999,0.726890029,0.311004474,0.0999999,0.070967671,0.852940324,0.999999
RF,mape,17,HK,0.203364082,0.215199594,0.254703089,0.220722471,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,17,PALO,0.280956644,0.269272567,0.294429077,0.241984098,0.716788979,0.999999,0.848738647,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,17,DUNDEE,0.199660382,0.197253292,0.254703089,0.216165775,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,17,BOULDER,0.207839387,0.200686504,0.253789847,0.234206995,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,17,Auchterarder,0.240864057,0.216994216,0.373424427,0.205856504,0.794279679,0.483870484,0.689074941,0.311004474,0.037499963,0.070967671,0.470587765,0.437499563
RF,mape,17,Kinross,0.221882601,0.213326928,0.261552398,0.203757337,0.785054596,0.999999,0.865545353,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,17,Pitlochry,0.205215931,0.209347539,0.247853777,0.240842238,0.602397948,0.483870484,0.575629676,0.311004474,0.0999999,0.070967671,0.4999995,0.41666625
RF,mape,17,Crieff,0.249197383,0.252418659,0.242374304,0.193206534,0.607010489,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,17,Aberfeldy,0.231203579,0.212546664,0.266575201,0.245185875,0.612545539,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,17,Dunkeld,0.225802342,0.265917387,0.357899316,0.228995412,0.709408915,0.451612452,0.722688353,0.311004474,0.037499963,0.070967671,0.470587765,0.41666625
RF,mape,17,Blairgowrie,0.240864058,0.225109055,0.580958489,0.195983166,0.714021455,0.516128516,0.579831353,0.311004474,0.074999925,0.070967671,0.441176029,0.395832938
RF,mape,17,wo_trans,0.194722113,0.210361891,0.254703089,0.216165775,0.679888647,0.483870484,0.873948706,0.311004474,0.037499963,0.038709639,0.470587765,0.374999625
RF,mae,18,Perth,0.386574074,0.445833333,0.851190476,0.375093214,0.192982456,0.215277778,0.416666667,0.150462963,0.055555556,0.038194444,0.215277778,0.333333333
RF,mae,18,HK,0.354166667,0.474305556,0.869047619,0.394730301,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,18,PALO,0.465277778,0.465972222,0.655753968,0.356201839,0.192616959,0.215277778,0.4453125,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,18,DUNDEE,0.364583333,0.453472222,0.869047619,0.391250311,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,18,BOULDER,0.361111111,0.470833333,0.871031746,0.392493164,0.183479532,0.215277778,0.413194444,0.185185185,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,18,Auchterarder,0.446759259,0.484027778,0.73015873,0.406413125,0.218567251,0.173611111,0.423611111,0.18287037,0.038194444,0.038194444,0.173611111,0.208333333
RF,mae,18,Kinross,0.439814815,0.461805556,0.819444444,0.385284613,0.204312865,0.215277778,0.422743056,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,18,Pitlochry,0.364583333,0.459027778,0.863095238,0.399950286,0.19627193,0.201388889,0.453993056,0.159722222,0.055555556,0.038194444,0.166666667,0.208333333
RF,mae,18,Crieff,0.454861111,0.475,0.864087302,0.391747452,0.216008772,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,18,Aberfeldy,0.436342593,0.464583333,0.903769841,0.402933134,0.200657895,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,18,Dunkeld,0.420138889,0.513888889,0.726190476,0.402933134,0.217105263,0.194444444,0.409722222,0.164351852,0.038194444,0.038194444,0.201388889,0.208333333
RF,mae,18,Blairgowrie,0.449074074,0.509722222,0.699404762,0.397713149,0.220394737,0.1875,0.440972222,0.185185185,0.048611111,0.038194444,0.173611111,0.201388889
RF,mae,18,wo_trans,0.37962963,0.461111111,0.616071429,0.390753169,0.182017544,0.1875,0.421875,0.185185185,0.03125,0.027777778,0.201388889,0.201388889
RF,mape,18,Perth,0.191357921,0.202637176,0.258812674,0.199155473,0.672508581,0.999999,0.726890029,0.311004474,0.0999999,0.070967671,0.852940324,0.999999
RF,mape,18,HK,0.203364082,0.215199594,0.254703089,0.220722471,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,18,PALO,0.280956644,0.269272567,0.294429077,0.241984098,0.716788979,0.999999,0.848738647,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,18,DUNDEE,0.199660382,0.197253292,0.254703089,0.216165775,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,18,BOULDER,0.207839387,0.200686504,0.253789847,0.234206995,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,18,Auchterarder,0.240864057,0.216994216,0.373424427,0.205856504,0.794279679,0.483870484,0.689074941,0.311004474,0.037499963,0.070967671,0.470587765,0.437499563
RF,mape,18,Kinross,0.221882601,0.213326928,0.261552398,0.203757337,0.785054596,0.999999,0.865545353,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,18,Pitlochry,0.205215931,0.209347539,0.247853777,0.240842238,0.602397948,0.483870484,0.575629676,0.311004474,0.0999999,0.070967671,0.4999995,0.41666625
RF,mape,18,Crieff,0.249197383,0.252418659,0.242374304,0.193206534,0.607010489,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,18,Aberfeldy,0.231203579,0.212546664,0.266575201,0.245185875,0.612545539,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,18,Dunkeld,0.225802342,0.265917387,0.357899316,0.228995412,0.709408915,0.451612452,0.722688353,0.311004474,0.037499963,0.070967671,0.470587765,0.41666625
RF,mape,18,Blairgowrie,0.240864058,0.225109055,0.580958489,0.195983166,0.714021455,0.516128516,0.579831353,0.311004474,0.074999925,0.070967671,0.441176029,0.395832938
RF,mape,18,wo_trans,0.194567794,0.210830055,0.365068287,0.216165775,0.679888647,0.483870484,0.873948706,0.311004474,0.037499963,0.038709639,0.470587765,0.395832938
RF,mae,19,Perth,0.386574074,0.445833333,0.851190476,0.375093214,0.192982456,0.215277778,0.416666667,0.150462963,0.055555556,0.038194444,0.215277778,0.333333333
RF,mae,19,HK,0.354166667,0.474305556,0.869047619,0.394730301,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,19,PALO,0.465277778,0.465972222,0.655753968,0.356201839,0.192616959,0.215277778,0.4453125,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,19,DUNDEE,0.364583333,0.453472222,0.869047619,0.391250311,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,19,BOULDER,0.361111111,0.470833333,0.871031746,0.392493164,0.183479532,0.215277778,0.413194444,0.185185185,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,19,Auchterarder,0.446759259,0.484027778,0.73015873,0.406413125,0.218567251,0.173611111,0.423611111,0.18287037,0.038194444,0.038194444,0.173611111,0.208333333
RF,mae,19,Kinross,0.439814815,0.461805556,0.819444444,0.385284613,0.204312865,0.215277778,0.422743056,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,19,Pitlochry,0.364583333,0.459027778,0.863095238,0.399950286,0.19627193,0.201388889,0.453993056,0.159722222,0.055555556,0.038194444,0.166666667,0.208333333
RF,mae,19,Crieff,0.454861111,0.475,0.864087302,0.391747452,0.216008772,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,19,Aberfeldy,0.436342593,0.464583333,0.903769841,0.402933134,0.200657895,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,19,Dunkeld,0.420138889,0.513888889,0.726190476,0.402933134,0.217105263,0.194444444,0.409722222,0.164351852,0.038194444,0.038194444,0.201388889,0.208333333
RF,mae,19,Blairgowrie,0.449074074,0.509722222,0.699404762,0.397713149,0.220394737,0.1875,0.440972222,0.185185185,0.048611111,0.038194444,0.173611111,0.201388889
RF,mae,19,wo_trans,0.37962963,0.458333333,0.616071429,0.390753169,0.182017544,0.173611111,0.421875,0.185185185,0.041666667,0.034722222,0.201388889,0.201388889
RF,mape,19,Perth,0.191357921,0.202637176,0.258812674,0.199155473,0.672508581,0.999999,0.726890029,0.311004474,0.0999999,0.070967671,0.852940324,0.999999
RF,mape,19,HK,0.203364082,0.215199594,0.254703089,0.220722471,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,19,PALO,0.280956644,0.269272567,0.294429077,0.241984098,0.716788979,0.999999,0.848738647,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,19,DUNDEE,0.199660382,0.197253292,0.254703089,0.216165775,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,19,BOULDER,0.207839387,0.200686504,0.253789847,0.234206995,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,19,Auchterarder,0.240864057,0.216994216,0.373424427,0.205856504,0.794279679,0.483870484,0.689074941,0.311004474,0.037499963,0.070967671,0.470587765,0.437499563
RF,mape,19,Kinross,0.221882601,0.213326928,0.261552398,0.203757337,0.785054596,0.999999,0.865545353,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,19,Pitlochry,0.205215931,0.209347539,0.247853777,0.240842238,0.602397948,0.483870484,0.575629676,0.311004474,0.0999999,0.070967671,0.4999995,0.41666625
RF,mape,19,Crieff,0.249197383,0.252418659,0.242374304,0.193206534,0.607010489,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,19,Aberfeldy,0.231203579,0.212546664,0.266575201,0.245185875,0.612545539,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,19,Dunkeld,0.225802342,0.265917387,0.357899316,0.228995412,0.709408915,0.451612452,0.722688353,0.311004474,0.037499963,0.070967671,0.470587765,0.41666625
RF,mape,19,Blairgowrie,0.240864058,0.225109055,0.580958489,0.195983166,0.714021455,0.516128516,0.579831353,0.311004474,0.074999925,0.070967671,0.441176029,0.395832938
RF,mape,19,wo_trans,0.193178905,0.210517945,0.365068287,0.216165775,0.679888647,0.483870484,0.873948706,0.311004474,0.037499963,0.058064458,0.470587765,0.395832938
RF,mae,20,Perth,0.386574074,0.445833333,0.851190476,0.375093214,0.192982456,0.215277778,0.416666667,0.150462963,0.055555556,0.038194444,0.215277778,0.333333333
RF,mae,20,HK,0.354166667,0.474305556,0.869047619,0.394730301,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,20,PALO,0.465277778,0.465972222,0.655753968,0.356201839,0.192616959,0.215277778,0.4453125,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,20,DUNDEE,0.364583333,0.453472222,0.869047619,0.391250311,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,20,BOULDER,0.361111111,0.470833333,0.871031746,0.392493164,0.183479532,0.215277778,0.413194444,0.185185185,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,20,Auchterarder,0.446759259,0.484027778,0.73015873,0.406413125,0.218567251,0.173611111,0.423611111,0.18287037,0.038194444,0.038194444,0.173611111,0.208333333
RF,mae,20,Kinross,0.439814815,0.461805556,0.819444444,0.385284613,0.204312865,0.215277778,0.422743056,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,20,Pitlochry,0.364583333,0.459027778,0.863095238,0.399950286,0.19627193,0.201388889,0.453993056,0.159722222,0.055555556,0.038194444,0.166666667,0.208333333
RF,mae,20,Crieff,0.454861111,0.475,0.864087302,0.391747452,0.216008772,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,20,Aberfeldy,0.436342593,0.464583333,0.903769841,0.402933134,0.200657895,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,20,Dunkeld,0.420138889,0.513888889,0.726190476,0.402933134,0.217105263,0.194444444,0.409722222,0.164351852,0.038194444,0.038194444,0.201388889,0.208333333
RF,mae,20,Blairgowrie,0.449074074,0.509722222,0.699404762,0.397713149,0.220394737,0.1875,0.440972222,0.185185185,0.048611111,0.038194444,0.173611111,0.201388889
RF,mae,20,wo_trans,0.381944444,0.461805556,0.616071429,0.390753169,0.182017544,0.173611111,0.421875,0.168981481,0.055555556,0.027777778,0.201388889,0.208333333
RF,mape,20,Perth,0.191357921,0.202637176,0.258812674,0.199155473,0.672508581,0.999999,0.726890029,0.311004474,0.0999999,0.070967671,0.852940324,0.999999
RF,mape,20,HK,0.203364082,0.215199594,0.254703089,0.220722471,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,20,PALO,0.280956644,0.269272567,0.294429077,0.241984098,0.716788979,0.999999,0.848738647,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,20,DUNDEE,0.199660382,0.197253292,0.254703089,0.216165775,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,20,BOULDER,0.207839387,0.200686504,0.253789847,0.234206995,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,20,Auchterarder,0.240864057,0.216994216,0.373424427,0.205856504,0.794279679,0.483870484,0.689074941,0.311004474,0.037499963,0.070967671,0.470587765,0.437499563
RF,mape,20,Kinross,0.221882601,0.213326928,0.261552398,0.203757337,0.785054596,0.999999,0.865545353,0.311004474,0.0999999,0.070967671,0.999999,0.999999
RF,mape,20,Pitlochry,0.205215931,0.209347539,0.247853777,0.240842238,0.602397948,0.483870484,0.575629676,0.311004474,0.0999999,0.070967671,0.4999995,0.41666625
RF,mape,20,Crieff,0.249197383,0.252418659,0.242374304,0.193206534,0.607010489,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,20,Aberfeldy,0.231203579,0.212546664,0.266575201,0.245185875,0.612545539,0.451612452,0.523108721,0.311004474,0.037499963,0.070967671,0.411764294,0.291666375
RF,mape,20,Dunkeld,0.225802342,0.265917387,0.357899316,0.228995412,0.709408915,0.451612452,0.722688353,0.311004474,0.037499963,0.070967671,0.470587765,0.41666625
RF,mape,20,Blairgowrie,0.240864058,0.225109055,0.580958489,0.195983166,0.714021455,0.516128516,0.579831353,0.311004474,0.074999925,0.070967671,0.441176029,0.395832938
RF,mape,20,wo_trans,0.189938167,0.210049782,0.365068287,0.216578145,0.679888647,0.483870484,0.882352059,0.311004474,0.0999999,0.045161245,0.470587765,0.395832938
RF,mae,21,Perth,0.386574074,0.445833333,0.851190476,0.375093214,0.192982456,0.215277778,0.416666667,0.150462963,0.055555556,0.038194444,0.215277778,0.333333333
RF,mae,21,HK,0.354166667,0.474305556,0.869047619,0.394730301,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,21,PALO,0.465277778,0.465972222,0.655753968,0.356201839,0.192616959,0.215277778,0.4453125,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,21,DUNDEE,0.364583333,0.453472222,0.869047619,0.391250311,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,21,BOULDER,0.361111111,0.470833333,0.871031746,0.392493164,0.183479532,0.215277778,0.413194444,0.185185185,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,21,Auchterarder,0.446759259,0.484027778,0.73015873,0.406413125,0.218567251,0.173611111,0.423611111,0.18287037,0.038194444,0.038194444,0.173611111,0.208333333
RF,mae,21,Kinross,0.439814815,0.461805556,0.819444444,0.385284613,0.204312865,0.215277778,0.422743056,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
RF,mae,21,Pitlochry,0.364583333,0.459027778,0.863095238,0.399950286,0.19627193,0.201388889,0.453993056,0.159722222,0.055555556,0.038194444,0.166666667,0.208333333
RF,mae,21,Crieff,0.454861111,0.475,0.864087302,0.391747452,0.216008772,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,21,Aberfeldy,0.436342593,0.464583333,0.903769841,0.402933134,0.200657895,0.194444444,0.440972222,0.185185185,0.041666667,0.038194444,0.194444444,0.194444444
RF,mae,21,Dunkeld,0.420138889,0.513888889,0.726190476,0.402933134,0.217105263,0.194444444,0.409722222,0.164351852,0.038194444,0.038194444,0.201388889,0.208333333
RF,mae,21,Blairgowrie,0.449074074,0.509722222,0.699404762,0.397713149,0.220394737,0.1875,0.440972222,0.185185185,0.048611111,0.038194444,0.173611111,0.201388889
RF,mae,21,wo_trans,0.392361111,0.475,0.625,0.390753169,0.182017544,0.173611111,0.421875,0.185185185,0.041666667,0.027777778,0.201388889,0.201388889
RF,mape,21,Perth,0.191357921,0.202637176,0.258812674,0.199155473,0.672508581,0.999999,0.726890029,0.311004474,0.0999999,0.070967671,0.852940324,0.999999
